style,tpp_id,CropName,GermplasmType,TPPID,TPPShortName,TPPInternalName,Organisation,TPPLead,Status,Scope,BreedingEffort,Tier,BPShortName,BPLongName,BreedingTeam,TeamLead,MSShortName,TPPDescription,Cost,TPPDateCreated,TPPDateLastEdited
,92,Cowpea,No Germplasm Type,TPP00195,Cowpea WAF IITA TPP00195,-,IITA,Boukar Ousmane,Funded,CGIAR,Category 1: Full,-,Cowpea IITA BP00085,Medium duration boiled grain and dual purpose cowpea,Cowpea,-,Cowpea WAF MS01221,Medium duration white cowpea for boiled grain in West Africa,-,"April 25, 2023","October 15, 2025"
,93,Cowpea,No Germplasm Type,TPP00198,Cowpea WAF IITA TPP00198,-,IITA,Boukar Ousmane,Funded,CGIAR,Category 1: Full,-,Cowpea IITA BP00085,Medium duration boiled grain and dual purpose cowpea,Cowpea,-,Cowpea WAF MS01229,Medium duration brown cowpea for boiled grain in West Africa,-,"April 25, 2023","October 15, 2025"
,94,Cowpea,No Germplasm Type,TPP00927,Cowpea WAF IITA TPP00927,-,IITA,Boukar Ousmane,Funded,CGIAR,Category 1: Full,-,Cowpea IITA BP00086,Medium duration home-made flour cowpea,Cowpea,-,Cowpea WAF MS01224,Medium duration white cowpea for homemade flour in West Africa,-,"September 04, 2025","October 15, 2025"
,85,Cowpea,No Germplasm Type,TPP00928,Cowpea WAF IITA TPP00928,-,IITA,Boukar Ousmane,Funded,CGIAR,Category 1: Full,-,Cowpea IITA BP00084,Short duration boiled grain and dual-purpose cowpea,Cowpea,-,Cowpea WAF MS01231,Short duration white cowpea dual purpose for West Africa,-,"September 04, 2025","December 09, 2025"
,95,Cowpea,No Germplasm Type,TPP00930,Cowpea WAF IITA TPP00930,-,IITA,Boukar Ousmane,Funded,CGIAR,Category 1: Full,-,Cowpea IITA BP00261,Short duration home-made flour cowpea,Cowpea,-,Cowpea WAF MS01228,Short duration white cowpea for homemade flour in West Africa,-,"September 05, 2025","October 15, 2025"
,99,Faba bean,No Germplasm Type,TPP00131,Faba bean EAF ICARDA TPP00131,-,ICARDA,Rind Balech,Funded,CGIAR,Category 4: Late Testing,-,Faba bean ICARDA BP00058,"Medium Seeded, Irrigated",Irrigated,-,Faba bean EAF MS00271,Medium seeded faba bean for EAF,-,"April 25, 2023","June 26, 2025"
,101,Faba bean,No Germplasm Type,TPP00133,Faba bean EAF ICARDA TPP00133,-,ICARDA,Fouad Maalouf,Funded,CGIAR,Category 1: Full,-,Faba bean ICARDA BP00059,"Small Seeded, High Rainfed",Rainfed,-,Faba bean EAF MS00273,Small Seeded Faba Bean EAF,-,"April 25, 2023","September 17, 2024"
,100,Faba bean,No Germplasm Type,TPP00132,Faba bean NAF ICARDA TPP00132,-,ICARDA,Rind Balech,Funded,CGIAR,Category 1: Full,-,Faba bean ICARDA BP00058,"Medium Seeded, Irrigated",Irrigated,-,Faba bean NAF MS00272,Medium seeded faba bean for NAF,-,"April 25, 2023","October 27, 2025"
,97,Faba bean,No Germplasm Type,TPP00129,Faba bean WA ICARDA TPP00129,-,ICARDA,Fouad Maalouf,Funded,CGIAR,Category 2: Early and Late Testing,-,Faba bean ICARDA BP00057,"Rainfed, restricted irrigated and cool (CWANA)","Rainfed, restricted irrigation",-,Faba bean WA MS00269,Medium Large Seeded Faba Bean NAF,-,"April 25, 2023","November 19, 2025"
,98,Faba bean,No Germplasm Type,TPP00130,Faba bean WA ICARDA TPP00130,-,ICARDA,Fouad Maalouf,Funded,CGIAR,Category 4: Late Testing,-,Faba bean ICARDA BP00057,"Rainfed, restricted irrigated and cool (CWANA)","Rainfed, restricted irrigation",-,Faba bean WA MS00270,Large Seeded Faba Bean WA,-,"April 25, 2023","September 17, 2024"
,106,Forages,Panicum max,TPP00069,Forages Panicum max EAF CIAT TPP00069,-,CIAT,Rosa Jauregui,Funded,CGIAR,Category 4: Late Testing,-,Forages Forage CIAT BP00025,Hybrid Panicum,Forages,-,Forages Panicum max EAF MS00006,"Hybrid Panicum maximum (New Taxonomy Megathyrsus maximus) for Sub-Humid Tropical Savanna in fertile soils. High productivity. Cut and carry, EAF",-,"April 25, 2023","September 18, 2024"
,105,Forages,Panicum max,TPP00068,Forages Panicum max LAC CIAT TPP00068,-,CIAT,Rosa Jauregui,Funded,CGIAR,Category 1: Full,-,Forages Forage CIAT BP00025,Hybrid Panicum,Forages,-,Forages Panicum max LAC MS00005,"Hybrid Panicum maximum (New Taxonomy Megathyrsus maximus) for Sub-Humid Tropical Savanna, fertile soils. High productivity. Cut and carry, LAC",-,"April 25, 2023","September 18, 2024"
,104,Forages,Urochloa hum,TPP00067,Forages Urochloa hum LAC CIAT TPP00067,-,CIAT,Rosa Jauregui,Funded,CGIAR,Category 1: Full,-,Forages Forage CIAT BP00024,Hybrid Urochloa LAC,Forages,-,Forages Urochloa hum LAC MS00004,"Hybrid Brachiaria humidicola (New Taxonomy Urochloa) for Humid Tropical Savanna, tolerates acid and low fertility soils. Grazing, LAC",-,"April 25, 2023","September 18, 2024"
,103,Forages,Urochloa isp,TPP00066,Forages Urochloa isp EAF CIAT TPP00066,-,CIAT,Rosa Jauregui,Funded,CGIAR,Category 0: Pre-breeding Only,-,Forages Forage CIAT BP00023,Interspecific Urochloa Africa,Forages,-,Forages Urochloa isp EAF MS00003,"Interspecific Brachiaria (New Taxonomy Urochloa) for Sub-Humid Tropical Savanna, tolerates acid and low fertility soils. Grazing and cut and carry. Drought tolerance and Spidermite resistance, EAF",-,"April 25, 2023","October 16, 2025"
,102,Forages,Urochloa isp,TPP00065,Forages Urochloa isp LAC CIAT TPP00065,-,CIAT,Rosa Jauregui,Funded,CGIAR,Category 1: Full,-,Forages Forage CIAT BP00022,Interspecific Urochloa LAC,Forages,-,Forages Urochloa isp LAC MS00002,"Interspecific Brachiaria (New Taxonomy Urochloa) for Sub-Humid Tropical Savanna, tolerates acid and low fertility soils. Grazing and cut and carry, LAC",-,"April 25, 2023","September 18, 2024"
,108,Grasspea,No Germplasm Type,TPP00149,Grasspea EAF ICARDA TPP00149,-,ICARDA,Shiv Kumar Agrawal,Funded,CGIAR,Category 2: Early and Late Testing,-,Grasspea ICARDA BP00064,Small Seeded Grasspea,Grasspea,-,Grasspea EAF MS00279,Low ODAP grass pea for EAF,-,"April 25, 2023","October 27, 2025"
,107,Grasspea,No Germplasm Type,TPP00148,Grasspea SA ICARDA TPP00148,-,ICARDA,Surendra Barpete,Funded,CGIAR,Category 1: Full,-,Grasspea ICARDA BP00064,Small Seeded Grasspea,Grasspea,-,Grasspea SA MS00278,Low ODAP grass pea for SA,-,"April 25, 2023","September 18, 2024"
,111,Groundnut,No Germplasm Type,TPP00885,Groundnut CAF CIMMYT TPP00885,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 2: Early and Late Testing,-,Groundnut CIMMYT BP00143,Short Duration Groundnut,WCA Groundnut breeding team,-,Groundnut CAF MS01247,"Short duration groundnut varieties for human consumption (food/oil) and animal feed (haulm) adapted to Sudan and Guinea Savanah, WAF",-,"July 15, 2025","November 18, 2025"
,112,Groundnut,No Germplasm Type,TPP00889,Groundnut CAF CIMMYT TPP00889,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 2: Early and Late Testing,-,Groundnut CIMMYT BP00144,Medium Duration Groundnut,WCA Groundnut breeding team,-,Groundnut CAF MS01248,"Medium duration groundnut varieties for human consumption (food/oil) and animal feed (haulm) adapted to Sudan and Guinea Savanah, CAF",-,"July 15, 2025","November 18, 2025"
,116,Groundnut,No Germplasm Type,TPP00413,Groundnut EAF CIMMYT TPP00413,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 1: Full,-,Groundnut CIMMYT BP00145,SD-T,ESA Groundnut breeding team,-,Groundnut EAF MS00388,"Groundnut Food & Food processing, Tan, Early, EAF",-,"June 03, 2024","September 18, 2024"
,119,Groundnut,No Germplasm Type,TPP00414,Groundnut EAF CIMMYT TPP00414,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 1: Full,-,Groundnut CIMMYT BP00146,MD-R,ESA Groundnut breeding team,-,Groundnut EAF MS00390,"Groundnut Food & Food processing, Red, Mid, EAF",-,"June 03, 2024","September 18, 2024"
,121,Groundnut,No Germplasm Type,TPP00420,Groundnut EAF CIMMYT TPP00420,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 1: Full,-,Groundnut CIMMYT BP00147,MD-T,ESA Groundnut breeding team,-,Groundnut EAF MS00392,"Groundnut Food & Food processing, Tan, Mid, EAF",-,"June 04, 2024","September 18, 2024"
,123,Groundnut,No Germplasm Type,TPP00621,Groundnut SA ICRISAT TPP00621,-,ICRISAT,Janila Pasupuleti,Funded,CGIAR,Category 1: Full,-,Groundnut ICRISAT BP00181,Asia Groundnut Breeding Pipeline 1,Groundnut Breeding - Asia,-,Groundnut SA MS00961,Early maturing groundnut for oil extraction and home consumption.,100000,"October 12, 2024","October 24, 2024"
,122,Groundnut,No Germplasm Type,TPP00650,Groundnut SA ICRISAT TPP00650,-,ICRISAT,Janila Pasupuleti,Funded,CGIAR,Category 1: Full,-,Groundnut ICRISAT BP00181,Asia Groundnut Breeding Pipeline 1,Groundnut Breeding - Asia,-,Groundnut SA MS00962,Medium duration groundnut for oil extraction and home consuption,-,"October 24, 2024","October 24, 2024"
,124,Groundnut,No Germplasm Type,TPP00653,Groundnut SA ICRISAT TPP00653,-,ICRISAT,Janila Pasupuleti,Funded,CGIAR,Category 2: Early and Late Testing,-,Groundnut ICRISAT BP00194,Asia Groundnut breeding pipeline 2,Groundnut Breeding - Asia,-,Groundnut SA MS00963,Medium-duration irrigated groundnut for the snack and confectionary industry (including exports),-,"October 24, 2024","October 24, 2024"
,126,Groundnut,No Germplasm Type,TPP00656,Groundnut SA ICRISAT TPP00656,-,ICRISAT,Janila Pasupuleti,Funded,CGIAR,Category 1: Full,-,Groundnut ICRISAT BP00194,Asia Groundnut breeding pipeline 2,Groundnut Breeding - Asia,-,Groundnut SA MS00964,Medium duration high oleic groundnut for snack and confectionary,-,"October 24, 2024","October 24, 2024"
,127,Groundnut,No Germplasm Type,TPP00657,Groundnut SA ICRISAT TPP00657,-,ICRISAT,Janila Pasupuleti,Funded,CGIAR,Category 2: Early and Late Testing,-,Groundnut ICRISAT BP00194,Asia Groundnut breeding pipeline 2,Groundnut Breeding - Asia,-,Groundnut SA MS00965,"Late maturing, large kernel, high oleic acid (HOA) groundnut for confectionary and export markets.",-,"October 24, 2024","October 24, 2024"
,120,Groundnut,No Germplasm Type,TPP00415,Groundnut SAF CIMMYT TPP00415,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 2: Early and Late Testing,-,Groundnut CIMMYT BP00147,MD-T,ESA Groundnut breeding team,-,Groundnut SAF MS00397,"Groundnut Food & Food processing, Tan, Mid, SAF",-,"June 04, 2024","September 18, 2024"
,117,Groundnut,No Germplasm Type,TPP00416,Groundnut SAF CIMMYT TPP00416,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 4: Late Testing,-,Groundnut CIMMYT BP00145,SD-T,ESA Groundnut breeding team,-,Groundnut SAF MS00393,"Groundnut Food & Food processing, Tan, Early, SAF",-,"June 04, 2024","September 18, 2024"
,118,Groundnut,No Germplasm Type,TPP00417,Groundnut SAF CIMMYT TPP00417,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 4: Late Testing,-,Groundnut CIMMYT BP00146,MD-R,ESA Groundnut breeding team,-,Groundnut SAF MS00395,"Groundnut Food & Food processing, Red, Mid, SAF",-,"June 04, 2024","September 18, 2024"
,125,Groundnut,No Germplasm Type,TPP00655,Groundnut SEA ICRISAT TPP00655,-,ICRISAT,Janila Pasupuleti,Funded,CGIAR,Category 2: Early and Late Testing,-,Groundnut ICRISAT BP00194,Asia Groundnut breeding pipeline 2,Groundnut Breeding - Asia,-,Groundnut SEA MS00977,"Red kernel groundnut for snack, confectionary and export market.",-,"October 24, 2024","October 24, 2024"
,109,Groundnut,No Germplasm Type,TPP00338,Groundnut WAF CIMMYT TPP00338,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 1: Full,-,Groundnut CIMMYT BP00143,Short Duration Groundnut,WCA Groundnut breeding team,-,Groundnut WAF MS00630,"Short-duration groundnut varieties for human consumption (food/oil) and animal feed (haulm) adapted to Sahel, Sudan, and Guinea Savanah, WAF",-,"April 12, 2024","November 18, 2025"
,113,Groundnut,No Germplasm Type,TPP00365,Groundnut WAF CIMMYT TPP00365,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 1: Full,-,Groundnut CIMMYT BP00144,Medium Duration Groundnut,WCA Groundnut breeding team,-,Groundnut WAF MS00631,"Medium duration groundnut varieties for human consumption (food/oil) and animal feed (haulm) adapted to Sudan and Guinea Savanah, WAF",-,"April 29, 2024","November 17, 2025"
,114,Groundnut,No Germplasm Type,TPP00366,Groundnut WAF CIMMYT TPP00366,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 4: Late Testing,-,Groundnut CIMMYT BP00144,Medium Duration Groundnut,WCA Groundnut breeding team,-,Groundnut WAF MS00633,Long-duration groundnut varieties for human consumption (food/oil) and animal feed (haulm) adapted to Guinea Savanah. [TPP Co-lead: Candidus Echekwu] WAF,-,"April 29, 2024","September 18, 2024"
,115,Groundnut,No Germplasm Type,TPP00367,Groundnut WAF CIMMYT TPP00367,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 4: Late Testing,-,Groundnut CIMMYT BP00144,Medium Duration Groundnut,WCA Groundnut breeding team,-,Groundnut WAF MS00634,"Long-duration confectionery groundnut varieties for Guinea Savanah, WAF",-,"April 29, 2024","September 18, 2024"
,110,Groundnut,No Germplasm Type,TPP00370,Groundnut WAF CIMMYT TPP00370,-,CIMMYT,Hailemichael Shewayrga Desmae,Funded,CGIAR,Category 4: Late Testing,-,Groundnut CIMMYT BP00143,Short Duration Groundnut,WCA Groundnut breeding team,-,Groundnut WAF MS00632,"Extra-short duration groundnut varieties for human consumption (food/oil) and animal feed (haulm) adapted to Sudan and Guinea Savanah, WAF",-,"April 29, 2024","September 18, 2024"
,128,Lentil,No Germplasm Type,TPP00906,Lentil CA ICARDA TPP00906,-,ICARDA,Kamal Hejjaoui,Funded,CGIAR,Category 2: Early and Late Testing,-,Lentil ICARDA BP00066,"Large Seeded, Rainfed Cereal System",Lentil,-,Lentil CA MS01264,This is a clone of TPP00152 (Lentil WA ICARDA TPP00152),-,"September 01, 2025","September 01, 2025"
,131,Lentil,No Germplasm Type,TPP00151,Lentil EAF ICARDA TPP00151,-,ICARDA,Shiv Kumar Agrawal,Funded,CGIAR,Category 1: Full,-,Lentil ICARDA BP00067,"Small Seeded, Rainfed Highlands",Lentil,-,Lentil EAF MS00275,"Lentil, N, Food-small lentil, Red, Highlands, Rainfed, Mid, Winter season (June/July-October/November), EAF",-,"April 25, 2023","October 27, 2025"
,130,Lentil,No Germplasm Type,TPP00153,Lentil NAF ICARDA TPP00153,-,ICARDA,Kamal Hejjaoui,Funded,CGIAR,Category 2: Early and Late Testing,-,Lentil ICARDA BP00066,"Large Seeded, Rainfed Cereal System",Lentil,-,Lentil NAF MS00277,"Lentil, N, Food-large lentil, Yellow, Cereal system, Rainfed, Late, Winter season (November/December-April/May), NAF",-,"April 25, 2023","June 26, 2025"
,132,Lentil,No Germplasm Type,TPP00150,Lentil SA ICARDA TPP00150,-,ICARDA,Shiv Kumar Agrawal,Funded,CGIAR,Category 1: Full,-,Lentil ICARDA BP00068,"Small Seeded, Rainfed Rice System",Lentil,-,Lentil SA MS00274,"Lentil, N, Food-small lentil, Red, Rice system, Rainfed, Early, Post rainy winter season (November to March), SA",-,"April 25, 2023","November 04, 2025"
,129,Lentil,No Germplasm Type,TPP00152,Lentil WA ICARDA TPP00152,-,ICARDA,Kamal Hejjaoui,Funded,CGIAR,Category 1: Full,-,Lentil ICARDA BP00066,"Large Seeded, Rainfed Cereal System",Lentil,-,Lentil WA MS00276,"Lentil, N, Food-large lentil, Red, Cereal system, Rainfed, Late, Winter season (November/December-April/May), WA",-,"April 25, 2023","June 26, 2025"
,201,Maize,No Germplasm Type,TPP00208,Maize CAF IITA TPP00208,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00087,Early And Extra-Early Yellow And Orange Maize,Early,-,Maize CAF MS00871,"Dry savanna, Low input",-,"April 25, 2023","December 05, 2025"
,202,Maize,No Germplasm Type,TPP00209,Maize CAF IITA TPP00209,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00087,Early And Extra-Early Yellow And Orange Maize,Early,-,Maize CAF MS00878,"Dry savanna, Low input",-,"April 25, 2023","December 05, 2025"
,203,Maize,No Germplasm Type,TPP00212,Maize CAF IITA TPP00212,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00087,Early And Extra-Early Yellow And Orange Maize,Early,-,Maize CAF MS00873,"Dry savanna, Low input",-,"April 25, 2023","December 05, 2025"
,206,Maize,No Germplasm Type,TPP00216,Maize CAF IITA TPP00216,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00088,Early And Extra Early White Maize,Early,-,Maize CAF MS00875,"Dry savanna, Low input",-,"April 25, 2023","March 13, 2024"
,212,Maize,No Germplasm Type,TPP00224,Maize CAF IITA TPP00224,-,IITA,Abebe Menkir,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00089,Intermediate And Late Yellow And Orange Maize,Late,-,Maize CAF MS00872,"Moist savanna, Humid Forest, Medium input",-,"April 25, 2023","March 13, 2024"
,213,Maize,No Germplasm Type,TPP00225,Maize CAF IITA TPP00225,-,IITA,Abebe Menkir,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00089,Intermediate And Late Yellow And Orange Maize,Late,-,Maize CAF MS00879,"Moist savanna, Humid Forest, Medium input",-,"April 25, 2023","March 13, 2024"
,214,Maize,No Germplasm Type,TPP00228,Maize CAF IITA TPP00228,-,IITA,Abebe Menkir,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00089,Intermediate And Late Yellow And Orange Maize,Late,-,Maize CAF MS00874,"Moist savanna, Humid Forest, Medium input",-,"April 25, 2023","March 13, 2024"
,217,Maize,No Germplasm Type,TPP00232,Maize CAF IITA TPP00232,-,IITA,Abebe Menkir,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00090,Intermediate And Late White Maize,Late,-,Maize CAF MS00876,"Moist savanna, Mid-altitude, Humid forest, Medium input",-,"April 25, 2023","March 13, 2024"
,218,Maize,No Germplasm Type,TPP00233,Maize CAF IITA TPP00233,-,IITA,Abebe Menkir,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00090,Intermediate And Late White Maize,Late,-,Maize CAF MS00877,"Moist savanna, Mid-altitude, Humid forest, Medium input",-,"April 25, 2023","March 13, 2024"
,207,Maize,No Germplasm Type,TPP01027,Maize CAF IITA TPP01027,-,IITA,John Derera,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00088,Early And Extra Early White Maize,Early,-,Maize CAF MS01301,-,-,"February 02, 2026","February 02, 2026"
,191,Maize,No Germplasm Type,TPP00070,Maize EAF CIMMYT TPP00070,-,CIMMYT,Yoseph Beyene,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00125,EA-PP1 Early (white),Eastern Africa Early,-,Maize EAF MS00375,"Early white maize hybrids, adapted to the Eastern African rainfed mid-altitude dry/wet agro-ecologies, and suitable for food use. , Rainfed, Eastern Africa tropical rainfed, mid-altitude (1000-1800 masl); dry (600-800 mm annual rainfall)/wet (900-1500 mm/year) ; Kenya, Uganda (April-September); Ethiopia: May-October Tanzania (North): April-September Tanzania (South): November-March",-,"April 25, 2023","September 18, 2024"
,160,Maize,No Germplasm Type,TPP00071,Maize EAF CIMMYT TPP00071,-,CIMMYT,Dan Makumbi,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00029,EA-PP1 Intermediate (white),Eastern Africa Early,-,Maize EAF MS00373,"Intermediate white maize hybrids, adapted to the Eastern African rainfed mid-altitude dry/wet agro-ecologies, and suitable for food use. , Rainfed, Eastern Africa tropical rainfed, mid-altitude (1000-1800 masl); dry (600-800 mm annual rainfall)/wet (900-1500 mm/year) ; Kenya, Uganda (April-September); Ethiopia: May-October Tanzania (North): April-September Tanzania (South): November-March",-,"April 25, 2023","September 18, 2024"
,133,Maize,No Germplasm Type,TPP00072,Maize EAF CIMMYT TPP00072,-,CIMMYT,Dan Makumbi,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00372,"Late-maturing white maize hybrids adapted to the Eastern African rainfed wet upper mid-altitude region, and suitable for food use., Rainfed, Eastern Africa tropical rainfed, upper mid-altitude (1300-1800 masl); wet (900-1500 mm/year) ; Kenya, Uganda (April-September); Ethiopia: May-October Tanzania (North): April-September Tanzania (South): November-March",-,"April 25, 2023","September 18, 2024"
,146,Maize,No Germplasm Type,TPP00073,Maize EAF CIMMYT TPP00073,-,CIMMYT,Adefris Teklewold,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00031,EA-PP3 (white),Eastern Africa Highlands,-,Maize EAF MS00374,"Late-maturing white maize hybrids adapted to the Eastern African rainfed highlands suitable for food use., Rainfed, Eastern African tropical rainfed highlands (>1800 masl); Kenya, Uganda (April-September); Ethiopia: May-November Tanzania (North): April-September Tanzania (South): November-March",-,"April 25, 2023","September 18, 2024"
,179,Maize,No Germplasm Type,TPP00094,Maize EAF CIMMYT TPP00094,-,CIMMYT,Felix San Vicente,Funded,CGIAR,Category 4: Late Testing,-,Maize CIMMYT BP00037,-,-,-,Maize EAF MS00371,"White nutritious maize (High Zinc) for Eastern Africa, Rainfed, ESA tropical agro ecological zones",-,"April 25, 2023","September 18, 2024"
,166,Maize,No Germplasm Type,TPP00724,Maize ETH EIAR TPP00724,-,EIAR,Berhanu Tadesse Ertiro,Funded,National,-,-,Maize CIMMYT BP00029,EA-PP1 Intermediate (white),Eastern Africa Early,-,Maize EAF MS00373,"Intermediate maturity (Medium) Wet Mid-Altitude (High moisture) hybrid maize, tropical rainfed (1000-1800 masl) (CIMMYT-EAPP1-Intermediate and EAPP2-Late)",-,"November 25, 2024","June 26, 2025"
,135,Maize,No Germplasm Type,TPP00725,Maize ETH EIAR TPP00725,-,EIAR,Berhanu Tadesse Ertiro,Funded,National,-,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00372,Late maturity (Wet/midaltitude to -transitional highland) hybrids mid-altitude and transitional highlands (1600- 2000 masl)_EAPP2-Late,-,"November 25, 2024","June 26, 2025"
,165,Maize,No Germplasm Type,TPP00726,Maize ETH EIAR TPP00726,-,EIAR,Berhanu Tadesse Ertiro,Funded,National,-,-,Maize CIMMYT BP00029,EA-PP1 Intermediate (white),Eastern Africa Early,-,Maize EAF MS00373,Intermediate maturity (Medium) (Low moisture & heat stress) adapted to low moisture and heat stress; upper mid-altitude (1000-1800 masl) (CIMMYT-EAPP1-Intermediate and EAPP2-Late),-,"November 25, 2024","June 26, 2025"
,188,Maize,No Germplasm Type,TPP00727,Maize ETH EIAR TPP00727,-,EIAR,Berhanu Tadesse Ertiro,Funded,National,-,-,Maize CIMMYT BP00125,EA-PP1 Early (white),Eastern Africa Early,-,Maize EAF MS00375,Early maturity (Dry lowland - low moisture & heat stress); Low-altitudes (500-1000 masl),-,"November 25, 2024","June 26, 2025"
,143,Maize,No Germplasm Type,TPP00728,Maize ETH EIAR TPP00728,-,EIAR,Berhanu Tadesse Ertiro,Funded,National,-,-,Maize CIMMYT BP00031,EA-PP3 (white),Eastern Africa Highlands,-,Maize EAF MS00374,Highland Maize; (2000- 2600 masl) >2000,-,"November 25, 2024","June 26, 2025"
,187,Maize,No Germplasm Type,TPP00729,Maize ETH EIAR TPP00729,-,EIAR,Berhanu Tadesse Ertiro,Funded,National,-,-,Maize CIMMYT BP00040,-,-,-,Maize EAF MS00371,Biofortification (Provitamin A); mid-altitude (1000-1800 masl),-,"November 25, 2024","June 26, 2025"
,164,Maize,No Germplasm Type,TPP00644,Maize KEN KALRO TPP00644,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00029,EA-PP1 Intermediate (white),Eastern Africa Early,-,Maize EAF MS00373,"Maize, ESA, EAF, Food, White, Mid-altitude wet agro-ecologies, Rainfed, Intermediate",-,"October 23, 2024","June 26, 2025"
,142,Maize,No Germplasm Type,TPP00645,Maize KEN KALRO TPP00645,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00031,EA-PP3 (white),Eastern Africa Highlands,-,Maize EAF MS00374,"Maize, ESA, EAF, Food, White, Highlands, Rainfed, Intermediate/Late",-,"October 23, 2024","June 26, 2025"
,136,Maize,No Germplasm Type,TPP00646,Maize KEN KALRO TPP00646,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00372,"Maize, ESA, EAF, Food, White, Highlands, Rainfed, Intermediate/ Late",-,"October 23, 2024","June 26, 2025"
,137,Maize,No Germplasm Type,TPP00647,Maize KEN KALRO TPP00647,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00375,"Maize, ESA, EAF, Food, White, Early, Rainfed, Early",-,"October 23, 2024","June 23, 2025"
,138,Maize,No Germplasm Type,TPP00648,Maize KEN KALRO TPP00648,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00375,"Maize, ESA, EAF, Food, White, Extra early-early, Rainfed, Early",-,"October 23, 2024","June 23, 2025"
,139,Maize,No Germplasm Type,TPP00649,Maize KEN KALRO TPP00649,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00375,"Maize, ESA, EAF, Food, White, lowland Coastal, Rainfed, Coastal",-,"October 24, 2024","June 23, 2025"
,140,Maize,No Germplasm Type,TPP00651,Maize KEN KALRO TPP00651,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00373,"Maize, ESA, EAF, Food, White, lowland Coastal, Rainfed, Coastal",-,"October 24, 2024","June 26, 2025"
,141,Maize,No Germplasm Type,TPP00652,Maize KEN KALRO TPP00652,-,KALRO,Boniface Awalla,Funded,National,-,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00373,"Maize, ESA, EAF, Food, White, lowland Coastal, Rainfed, Coastal",-,"October 24, 2024","June 26, 2025"
,158,Maize,No Germplasm Type,TPP00078,Maize LAC CIMMYT TPP00078,-,CIMMYT,Felix San Vicente,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00127,LatAmTL (white),LatAm TL,-,Maize LAC MS00367,"White maize for Latin American Lowland Tropics: High-yielding, intermediate maturing, multiple stress tolerant white maize for food and feed purposes in Latin American rainfed tropical lowlands. , Rainfed, Latin American rainfed tropical lowlands; June-October",-,"April 25, 2023","September 18, 2024"
